,Waermebedarf,Waermepumpe_th,BHKW_th,Solarthermie,Waermespeicher_in,Waermespeicher_out,Gaskessel,Waermeueberschuss,Waermebezug
2019-03-08 18:00:00,-289.22400000000005,180.29612,108.92788,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-08 19:00:00,-306.87120000000004,191.05823,115.81297,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-08 20:00:00,-298.84860000000003,189.1025,109.7461,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-08 21:00:00,-261.9504,163.51769,98.432708,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-08 22:00:00,-247.51260000000002,152.23763,95.274973,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-08 23:00:00,-239.49179999999998,150.17974,89.312059,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 00:00:00,-223.44839999999996,142.09122,81.357178,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 01:00:00,-228.26160000000004,147.9131,80.348497,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 02:00:00,-226.65599999999998,148.16238,78.493622,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 03:00:00,-247.51260000000002,163.25411,84.258486,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 04:00:00,-265.1598,174.16742,90.992384,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 05:00:00,-279.5976,179.44035,100.15725,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 06:00:00,-310.0788,188.5753,119.15049,2.3530138,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 07:00:00,-314.892,177.14855,123.62537,14.118083,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 08:00:00,-310.0788,161.721,121.69031,26.66749,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 09:00:00,-282.80699999999996,103.02763,97.463565,82.315804,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 10:00:00,-250.72019999999998,0.0,46.782237,243.54601,-39.608045,0.0,0.0,-0.0,0.0
2019-03-09 11:00:00,-194.571,0.0,64.947479,110.13854,-0.0,19.484985,0.0,-0.0,0.0
2019-03-09 12:00:00,-188.154,0.0,55.215242,180.00293,-47.064167,0.0,0.0,-0.0,0.0
2019-03-09 13:00:00,-218.6352,0.0,50.152411,211.92689,-43.444096,0.0,0.0,-0.0,0.0
2019-03-09 14:00:00,-231.4692,0.0,56.114795,142.95109,-0.0,32.403313,0.0,-0.0,0.0
2019-03-09 15:00:00,-225.0522,27.874356,73.90321,54.112244,-0.0,69.16239,0.0,-0.0,0.0
2019-03-09 16:00:00,-236.2824,109.06194,99.912173,27.30829,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 17:00:00,-253.92960000000002,139.33627,113.00564,1.5876966,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 18:00:00,-277.9938,153.55177,124.44203,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 19:00:00,-294.0372,163.59057,130.44663,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 20:00:00,-281.2032,159.49352,121.70968,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 21:00:00,-258.74280000000005,147.18843,111.55437,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 22:00:00,-233.0748,132.03778,101.03702,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-09 23:00:00,-204.1974,116.05111,88.146292,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 00:00:00,-202.5918,119.87163,82.720168,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 01:00:00,-194.571,116.90076,77.670243,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 02:00:00,-194.571,117.64995,76.921054,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 03:00:00,-215.4276,132.71818,82.709416,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 04:00:00,-231.4692,142.81453,88.65467,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 05:00:00,-266.7636,165.43153,101.33207,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 06:00:00,-289.22400000000005,169.41731,116.65031,3.1563725,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 07:00:00,-302.058,170.66507,125.90257,5.4903656,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 08:00:00,-289.22400000000005,154.32494,125.487,9.4120554,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 09:00:00,-257.139,126.75298,116.26794,14.118083,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 10:00:00,-242.6994,109.34337,112.1789,21.177125,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 11:00:00,-228.26160000000004,91.899035,108.1264,28.236166,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 12:00:00,-221.84459999999999,93.513817,107.938,20.392787,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 13:00:00,-231.4692,96.742673,107.2747,27.451828,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 14:00:00,-233.0748,64.749589,88.528701,79.79651,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 15:00:00,-239.49179999999998,86.198867,95.327593,57.96534,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 16:00:00,-253.92960000000002,110.63506,101.24841,42.046131,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 17:00:00,-286.01460000000003,161.56628,122.07628,2.3720345,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 18:00:00,-327.726,190.30597,137.42003,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 19:00:00,-343.76939999999996,200.62469,143.14471,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 20:00:00,-308.475,180.30668,128.16832,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 21:00:00,-284.4108,168.21102,116.19978,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 22:00:00,-258.74280000000005,153.93795,104.80485,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-10 23:00:00,-225.0522,135.84469,89.207514,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 00:00:00,-229.86539999999997,145.31274,84.552665,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 01:00:00,-221.84459999999999,142.64835,79.196254,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 02:00:00,-226.65599999999998,147.37914,79.276865,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 03:00:00,-253.92960000000002,166.79267,87.13693,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 04:00:00,-271.5768,177.62731,93.949492,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 05:00:00,-281.2032,179.25918,101.94402,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 06:00:00,-314.892,191.53527,121.00371,2.3530138,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 07:00:00,-343.76939999999996,203.43583,134.05886,6.2747036,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 08:00:00,-329.3316,179.0115,129.14298,21.177125,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 09:00:00,-271.5768,128.11888,112.86874,30.58918,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 10:00:00,-244.30319999999998,101.29985,107.70814,35.295208,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 11:00:00,-239.49179999999998,59.534724,88.49741,91.459666,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 12:00:00,-223.44839999999996,19.916199,67.612159,135.92004,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 13:00:00,-218.6352,16.913316,65.542512,136.17937,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 14:00:00,-213.822,0.0,54.378036,161.649,-2.2050398,0.0,0.0,-0.0,0.0
2019-03-11 15:00:00,-212.2182,39.622939,72.550149,97.906223,-0.0,2.1388886,0.0,-0.0,0.0
2019-03-11 16:00:00,-210.6144,75.258058,85.382415,49.973927,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 17:00:00,-221.84459999999999,113.65246,103.44808,4.7440691,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 18:00:00,-287.6202,161.78128,125.83892,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 19:00:00,-305.2674,171.88886,133.37854,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 20:00:00,-294.0372,169.81803,124.21917,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 21:00:00,-277.9938,163.42711,114.56669,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 22:00:00,-241.09560000000002,139.68496,101.41064,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-11 23:00:00,-241.09560000000002,147.47619,93.619411,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 00:00:00,-234.67860000000002,148.81894,85.859659,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 01:00:00,-223.44839999999996,143.11284,80.335557,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 02:00:00,-247.51260000000002,162.03872,85.473876,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 03:00:00,-263.556,173.32832,90.227676,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 04:00:00,-273.18059999999997,178.77289,94.407714,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 05:00:00,-308.475,200.54432,107.93068,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 06:00:00,-335.7486,207.77893,124.83232,3.1373518,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 07:00:00,-343.76939999999996,200.04846,131.17153,12.549407,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 08:00:00,-332.5392,180.41877,127.80595,24.314476,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 09:00:00,-284.4108,142.9794,117.11692,24.314476,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 10:00:00,-241.09560000000002,94.171324,101.43268,45.491601,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 11:00:00,-217.0314,67.285449,94.842295,54.903656,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 12:00:00,-213.822,54.405138,86.408805,73.008056,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 13:00:00,-215.4276,53.451993,83.582431,78.393176,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 14:00:00,-220.23899999999998,71.511519,88.78234,59.945141,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 15:00:00,-223.44839999999996,85.213173,91.642,46.593227,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 16:00:00,-239.49179999999998,114.69244,100.1944,24.604963,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 17:00:00,-261.9504,144.50017,113.50952,3.9407104,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 18:00:00,-306.87120000000004,176.76881,130.10239,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 19:00:00,-356.6034,211.84959,144.75381,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 20:00:00,-338.9562,204.33045,134.62575,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 21:00:00,-286.01460000000003,170.19126,115.82334,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 22:00:00,-260.3466,155.07195,105.27465,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-12 23:00:00,-241.09560000000002,147.15983,93.935773,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 00:00:00,-241.09560000000002,152.61937,88.476227,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 01:00:00,-241.09560000000002,155.98528,85.110324,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 02:00:00,-260.3466,171.64878,88.697822,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 03:00:00,-277.9938,184.0499,93.943897,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 04:00:00,-286.01460000000003,188.07645,97.938146,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 05:00:00,-303.66179999999997,197.44677,106.21503,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 06:00:00,-316.4958,191.87359,119.13184,5.4903656,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 07:00:00,-348.5826,191.93824,126.38872,30.255641,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 08:00:00,-342.1656,160.10679,117.49358,64.565235,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 09:00:00,-330.93539999999996,113.45857,98.305577,119.17126,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 10:00:00,-324.5184,17.967154,53.483286,253.06796,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 11:00:00,-292.43160000000006,0.0,47.716137,278.55331,-33.837848,0.0,0.0,-0.0,0.0
2019-03-13 12:00:00,-303.66179999999997,25.401819,64.689608,180.74766,-0.0,32.822712,0.0,-0.0,0.0
2019-03-13 13:00:00,-305.2674,138.13386,110.30811,56.825428,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 14:00:00,-322.9128,147.914,109.10916,65.889643,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 15:00:00,-306.87120000000004,158.38646,115.00963,33.475108,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 16:00:00,-298.84860000000003,163.3184,116.19865,19.331551,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 17:00:00,-308.475,178.42258,124.56205,5.4903656,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 18:00:00,-332.5392,197.45698,135.08222,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 19:00:00,-340.56,202.63218,137.92782,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 20:00:00,-330.93539999999996,201.51214,129.42326,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 21:00:00,-313.2882,194.31107,118.97713,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 22:00:00,-287.6202,178.81239,108.80781,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13 23:00:00,-263.556,166.75589,96.800108,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 00:00:00,-266.7636,174.34926,92.414335,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 01:00:00,-258.74280000000005,172.10374,86.639059,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 02:00:00,-269.973,182.39794,87.575059,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 03:00:00,-295.641,202.104,93.537,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 04:00:00,-287.6202,195.45529,92.164914,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 05:00:00,-318.1014,217.94322,100.15818,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 06:00:00,-346.977,238.58019,107.61247,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 07:00:00,-359.8128,240.24557,113.88899,5.6782383,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 08:00:00,-338.9562,216.9478,115.73369,6.2747036,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 09:00:00,-348.5826,214.09413,120.37038,14.118083,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 10:00:00,-334.143,192.61088,115.64896,25.883152,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 11:00:00,-314.892,163.50184,105.11422,46.275939,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 12:00:00,-310.0788,181.88636,113.29002,14.902421,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 13:00:00,-303.66179999999997,181.01224,110.10015,12.549407,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 14:00:00,-313.2882,192.77823,111.88225,8.6277174,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 15:00:00,-321.309,197.64744,111.89649,11.765069,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 16:00:00,-319.70520000000005,200.37956,111.48226,7.8433795,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 17:00:00,-321.309,205.02571,115.49895,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 18:00:00,-338.9562,213.95924,124.99696,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 19:00:00,-353.39579999999995,225.54715,127.84865,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 20:00:00,-350.1864,228.94847,121.23793,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 21:00:00,-329.3316,217.72391,111.60769,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 22:00:00,-300.4542,197.09669,103.35751,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-14 23:00:00,-271.5768,181.20298,90.373816,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 00:00:00,-253.92960000000002,172.41159,81.518011,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 01:00:00,-258.74280000000005,179.11888,79.623924,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 02:00:00,-261.9504,183.18084,78.769557,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 03:00:00,-271.5768,190.87434,80.702465,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 04:00:00,-284.4108,200.5525,83.858303,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 05:00:00,-311.6844,221.36225,90.322151,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 06:00:00,-318.1014,226.58158,90.735479,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 07:00:00,-332.5392,229.28894,94.622541,8.6277174,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 08:00:00,-330.93539999999996,215.40695,97.488679,18.039773,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 09:00:00,-346.977,212.86894,101.9502,32.157856,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 10:00:00,-350.1864,210.19148,107.05272,32.942194,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 11:00:00,-321.309,189.98387,107.01065,24.314476,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 12:00:00,-313.2882,187.03261,106.07287,20.182725,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 13:00:00,-310.0788,191.31444,103.07761,15.686759,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 14:00:00,-313.2882,195.57072,101.24638,16.471097,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 15:00:00,-322.9128,205.63532,102.37506,14.902421,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 16:00:00,-335.7486,223.51075,108.31616,3.9216897,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 17:00:00,-338.9562,225.21188,112.82385,0.92046761,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 18:00:00,-342.1656,221.52979,120.63581,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 19:00:00,-346.977,223.5601,123.4169,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 20:00:00,-340.56,222.80784,117.75216,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 21:00:00,-330.93539999999996,218.42679,112.50861,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 22:00:00,-289.22400000000005,187.20195,102.02205,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-15 23:00:00,-258.74280000000005,169.2432,89.4996,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 00:00:00,-253.92960000000002,169.5851,84.344497,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 01:00:00,-252.3258,170.85736,81.468438,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 02:00:00,-268.3674,184.25695,84.110449,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 03:00:00,-277.9938,190.11152,87.882276,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 04:00:00,-282.80699999999996,191.13178,91.675216,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 05:00:00,-308.475,204.25622,104.21878,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 06:00:00,-340.56,212.45927,122.61037,5.4903656,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 07:00:00,-364.62420000000003,211.72272,133.29303,19.608449,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 08:00:00,-348.5826,188.72058,130.05718,29.804842,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 09:00:00,-329.3316,168.22738,124.24033,36.863884,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 10:00:00,-319.70520000000005,140.24995,115.28707,64.168187,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 11:00:00,-300.4542,90.037035,95.417509,114.99966,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 12:00:00,-276.39,114.76025,109.51695,52.112798,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 13:00:00,-268.3674,112.70599,108.06352,47.597894,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 14:00:00,-302.058,127.39345,108.85841,65.806146,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 15:00:00,-302.058,128.85916,105.90066,67.298183,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 16:00:00,-287.6202,142.79466,110.06427,34.761278,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 17:00:00,-286.01460000000003,160.99801,118.74188,6.2747036,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 18:00:00,-308.475,176.35641,132.11859,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 19:00:00,-329.3316,189.52341,139.80819,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 20:00:00,-319.70520000000005,188.90124,130.80396,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 21:00:00,-300.4542,179.78736,120.66684,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 22:00:00,-279.5976,169.75061,109.84699,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-16 23:00:00,-239.49179999999998,147.55758,91.934222,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 00:00:00,-234.67860000000002,149.61717,85.061432,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 01:00:00,-221.84459999999999,142.37591,79.468686,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 02:00:00,-241.09560000000002,157.82964,83.265957,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 03:00:00,-257.139,169.35762,87.781378,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 04:00:00,-260.3466,169.26499,91.081605,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 05:00:00,-289.22400000000005,185.39708,103.82692,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 06:00:00,-342.1656,203.89115,121.40898,16.865468,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 07:00:00,-367.83360000000005,178.8262,115.59138,73.416016,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 08:00:00,-324.5184,110.13563,91.198306,123.18446,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 09:00:00,-269.973,62.248206,74.793636,132.93116,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 10:00:00,-245.90879999999999,12.434519,54.566548,178.90773,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 11:00:00,-228.26160000000004,0.0,46.335742,243.66655,-61.740692,0.0,0.0,-0.0,0.0
2019-03-17 12:00:00,-236.2824,0.0,46.792455,231.87884,-42.388891,0.0,0.0,-0.0,0.0
2019-03-17 13:00:00,-244.30319999999998,0.0,51.615771,192.05224,-0.0,0.63518761,0.0,-0.0,0.0
2019-03-17 14:00:00,-234.67860000000002,0.0,54.743062,154.19011,-0.0,25.745428,0.0,-0.0,0.0
2019-03-17 15:00:00,-241.09560000000002,11.905063,62.080815,99.334648,-0.0,67.775074,0.0,-0.0,0.0
2019-03-17 16:00:00,-237.88619999999997,110.71889,97.973937,29.193369,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 17:00:00,-245.90879999999999,131.92255,106.05358,7.9326758,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 18:00:00,-282.80699999999996,161.19827,121.60873,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 19:00:00,-295.641,166.82877,128.81223,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 20:00:00,-294.0372,170.9694,123.0678,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 21:00:00,-263.556,154.14295,109.41305,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 22:00:00,-239.49179999999998,141.40163,98.090173,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-17 23:00:00,-229.86539999999997,141.36246,88.502935,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 00:00:00,-218.6352,138.24448,80.390724,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 01:00:00,-218.6352,141.07096,77.564238,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 02:00:00,-215.4276,140.14197,75.285632,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 03:00:00,-225.0522,146.23356,78.818643,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 04:00:00,-268.3674,176.18614,92.181259,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 05:00:00,-274.7844,175.83198,98.952422,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 06:00:00,-343.76939999999996,202.59249,119.37256,21.804345,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 07:00:00,-350.1864,160.00313,108.72834,81.454933,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 08:00:00,-313.2882,117.82577,104.56963,90.892798,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 09:00:00,-257.139,0.0,50.251608,206.88739,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 10:00:00,-245.90879999999999,0.0,36.248721,214.35967,-4.6995924,0.0,0.0,-0.0,0.0
2019-03-18 11:00:00,-223.44839999999996,0.0,44.844102,251.32598,-72.721678,0.0,0.0,-0.0,0.0
2019-03-18 12:00:00,-188.154,0.0,47.534196,219.60315,-78.983351,0.0,0.0,-0.0,0.0
2019-03-18 13:00:00,-214.785,0.0,47.758559,204.56095,-37.534507,0.0,0.0,-0.0,0.0
2019-03-18 14:00:00,-216.711,0.0,47.407014,185.93667,-16.632686,0.0,0.0,-0.0,0.0
2019-03-18 15:00:00,-209.81160000000003,0.0,52.815508,118.77536,-0.0,38.220735,0.0,-0.0,0.0
2019-03-18 16:00:00,-212.2182,0.0,58.476013,45.746138,-0.0,107.99605,0.0,-0.0,0.0
2019-03-18 17:00:00,-233.0748,93.069769,93.843599,6.2722543,-0.0,39.889178,0.0,-0.0,0.0
2019-03-18 18:00:00,-245.90879999999999,133.05975,112.84905,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 19:00:00,-274.7844,151.14517,123.63923,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 20:00:00,-274.7844,157.96688,116.81752,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 21:00:00,-261.9504,154.17939,107.77101,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 22:00:00,-244.30319999999998,145.99314,98.310065,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-03-18 23:00:00,-215.4276,131.79872,83.628876,0.0,-0.0,0.0,0.0,-0.0,0.0
