,BHKW_el,Strombedarf,Waermepumpe_el,PV,Strombezug,Stromueberschuss
2019-03-23 22:00:00,92.319611,-47.150800000000004,-45.168811,0.0,0.0,-0.0
2019-03-23 23:00:00,84.761686,-38.080000000000005,-46.681686,0.0,0.0,-0.0
2019-03-24 00:00:00,76.843114,-32.2,-44.643114,0.0,0.0,-0.0
2019-03-24 01:00:00,73.997708,-28.439999999999998,-45.557708,0.0,0.0,-0.0
2019-03-24 02:00:00,73.11987,-27.28,-45.83987,0.0,0.0,-0.0
2019-03-24 03:00:00,77.406011,-28.36,-49.046011,0.0,0.0,-0.0
2019-03-24 04:00:00,83.8992,-31.439999999999994,-52.4592,0.0,0.0,-0.0
2019-03-24 05:00:00,95.288908,-38.239999999999995,-57.048908,0.0,0.0,-0.0
2019-03-24 06:00:00,108.42239,-50.8364,-58.949309,1.3633162,0.0,-0.0
2019-03-24 07:00:00,116.40235,-60.56119999999999,-59.197005,3.3558553,0.0,-0.0
2019-03-24 08:00:00,112.8049,-64.30239999999999,-54.8996,6.3970991,0.0,-0.0
2019-03-24 09:00:00,94.020594,-64.4884,-42.374415,12.842221,0.0,-0.0
2019-03-24 10:00:00,90.923222,-67.2452,-40.389176,16.711155,0.0,-0.0
2019-03-24 11:00:00,87.680349,-69.57000000000001,-37.35029,19.239941,0.0,-0.0
2019-03-24 12:00:00,100.73112,-68.2172,-42.150208,9.6362868,0.0,-0.0
2019-03-24 13:00:00,105.61568,-66.9572,-43.482523,4.8240419,0.0,-0.0
2019-03-24 14:00:00,105.49915,-64.98119999999999,-46.076081,5.5581353,0.0,-0.0
2019-03-24 15:00:00,105.80414,-63.03,-48.542012,5.7678762,0.0,-0.0
2019-03-24 16:00:00,105.56275,-59.6548,-48.844321,2.9363734,0.0,-0.0
2019-03-24 17:00:00,106.33977,-58.824799999999996,-48.983161,1.4681867,0.0,-0.0
2019-03-24 18:00:00,111.50681,-62.425999999999995,-49.083351,0.0025431746,0.0,-0.0
2019-03-24 19:00:00,118.30599,-66.822,-51.483989,0.0,0.0,-0.0
2019-03-24 20:00:00,116.12506,-60.27319999999999,-55.851859,0.0,0.0,-0.0
2019-03-24 21:00:00,108.63948,-52.6732,-55.966281,0.0,0.0,-0.0
2019-03-24 22:00:00,95.748973,-46.6404,-49.108573,0.0,0.0,-0.0
2019-03-24 23:00:00,80.098508,-36.96,-43.138508,0.0,0.0,-0.0
2019-03-25 00:00:00,74.321859,-31.16,-43.161859,0.0,0.0,-0.0
2019-03-25 01:00:00,70.300886,-27.68,-42.620886,0.0,0.0,-0.0
2019-03-25 02:00:00,69.450638,-25.639999999999993,-43.810638,0.0,0.0,-0.0
2019-03-25 03:00:00,72.545773,-26.979599999999998,-45.566173,0.0,0.0,-0.0
2019-03-25 04:00:00,79.764411,-30.56,-49.204411,0.0,0.0,-0.0
2019-03-25 05:00:00,91.711933,-36.919999999999995,-54.896803,0.10487048,0.0,-0.0
2019-03-25 06:00:00,100.97849,-49.348000000000006,-54.258926,2.6284364,0.0,-0.0
2019-03-25 07:00:00,108.99937,-58.99519999999999,-57.952532,7.9483658,0.0,-0.0
2019-03-25 08:00:00,95.847368,-63.2724,-48.348644,15.773676,0.0,-0.0
2019-03-25 09:00:00,83.074561,-64.60119999999999,-41.459384,22.986024,0.0,-0.0
2019-03-25 10:00:00,71.471901,-66.89280000000001,-33.498212,28.919111,0.0,-0.0
2019-03-25 11:00:00,67.411969,-69.3088,-30.413539,32.310369,0.0,-0.0
2019-03-25 12:00:00,74.205876,-67.58800000000001,-37.874955,31.257079,0.0,-0.0
2019-03-25 13:00:00,81.735626,-67.08080000000001,-42.317004,27.662178,0.0,-0.0
2019-03-25 14:00:00,88.505255,-65.332,-43.475016,20.301761,0.0,-0.0
2019-03-25 15:00:00,89.927877,-62.344800000000006,-40.212356,12.629279,0.0,-0.0
2019-03-25 16:00:00,101.55208,-59.482800000000005,-46.264554,4.1952786,0.0,-0.0
2019-03-25 17:00:00,109.32164,-59.358399999999996,-51.326552,1.3633162,0.0,-0.0
2019-03-25 18:00:00,117.47602,-63.4336,-54.042422,0.0,0.0,-0.0
2019-03-25 19:00:00,121.51693,-66.4812,-55.03573,0.0,0.0,-0.0
2019-03-25 20:00:00,113.64761,-57.91640000000001,-55.731211,0.0,0.0,-0.0
2019-03-25 21:00:00,106.63455,-52.316,-54.318551,0.0,0.0,-0.0
2019-03-25 22:00:00,98.560476,-46.230000000000004,-52.330476,0.0,0.0,-0.0
2019-03-25 23:00:00,80.973665,-37.2,-43.773665,0.0,0.0,-0.0
2019-03-26 00:00:00,73.991178,-31.64,-42.351178,0.0,0.0,-0.0
2019-03-26 01:00:00,70.074811,-27.84,-42.234811,0.0,0.0,-0.0
2019-03-26 02:00:00,69.359827,-25.520000000000003,-43.839827,0.0,0.0,-0.0
2019-03-26 03:00:00,70.901319,-26.639999999999997,-44.261319,0.0,0.0,-0.0
2019-03-26 04:00:00,80.306984,-30.36,-49.946984,0.0,0.0,-0.0
2019-03-26 05:00:00,97.758443,-36.919999999999995,-60.838443,0.0,0.0,-0.0
2019-03-26 06:00:00,108.62927,-50.306000000000004,-58.533012,0.20974095,0.0,-0.0
2019-03-26 07:00:00,117.19153,-61.1736,-56.96176,0.94383429,0.0,-0.0
2019-03-26 08:00:00,121.26997,-66.0536,-57.104039,1.8876686,0.0,-0.0
2019-03-26 09:00:00,120.23281,-68.622,-54.127702,2.5168914,0.0,-0.0
2019-03-26 10:00:00,111.14202,-69.53999999999999,-46.111453,4.5094305,0.0,-0.0
2019-03-26 11:00:00,106.62627,-70.91839999999999,-40.95139,5.2435238,0.0,-0.0
2019-03-26 12:00:00,101.11152,-69.2788,-38.124948,6.2922286,0.0,-0.0
2019-03-26 13:00:00,99.870966,-67.7636,-37.980113,5.8727467,0.0,-0.0
2019-03-26 14:00:00,95.906679,-66.13239999999999,-37.799376,8.0250974,0.0,-0.0
2019-03-26 15:00:00,104.64625,-64.7984,-42.993961,3.1461143,0.0,-0.0
2019-03-26 16:00:00,107.18686,-62.632,-46.232789,1.6779276,0.0,-0.0
2019-03-26 17:00:00,105.74916,-62.232,-44.775608,1.2584457,0.0,-0.0
2019-03-26 18:00:00,112.68633,-65.0944,-47.696803,0.10487048,0.0,-0.0
2019-03-26 19:00:00,117.92895,-68.1572,-49.771751,0.0,0.0,-0.0
2019-03-26 20:00:00,112.59217,-60.6468,-51.945373,0.0,0.0,-0.0
2019-03-26 21:00:00,104.04757,-53.4808,-50.566768,0.0,0.0,-0.0
2019-03-26 22:00:00,96.752692,-48.883199999999995,-47.869492,0.0,0.0,-0.0
2019-03-26 23:00:00,80.626076,-39.948800000000006,-40.677276,0.0,0.0,-0.0
2019-03-27 00:00:00,74.915762,-33.32,-41.595762,0.0,0.0,-0.0
2019-03-27 01:00:00,70.093968,-29.240000000000002,-40.853968,0.0,0.0,-0.0
2019-03-27 02:00:00,72.007524,-28.560000000000006,-43.447524,0.0,0.0,-0.0
2019-03-27 03:00:00,77.332151,-29.6376,-47.694551,0.0,0.0,-0.0
2019-03-27 04:00:00,82.919049,-31.519999999999996,-51.399049,0.0,0.0,-0.0
2019-03-27 05:00:00,88.756238,-37.400000000000006,-51.356238,0.0,0.0,-0.0
2019-03-27 06:00:00,99.979024,-48.90880000000001,-52.223799,1.1535752,0.0,-0.0
2019-03-27 07:00:00,110.83534,-59.15240000000001,-54.3047,2.6217619,0.0,-0.0
2019-03-27 08:00:00,108.22275,-62.879599999999996,-52.736762,7.3936079,0.0,-0.0
2019-03-27 09:00:00,104.92117,-65.93480000000001,-49.579112,10.59274,0.0,-0.0
2019-03-27 10:00:00,115.8497,-70.83200000000001,-48.373556,3.3558553,0.0,-0.0
2019-03-27 11:00:00,108.05937,-74.1616,-42.039853,8.1420821,0.0,-0.0
2019-03-27 12:00:00,106.30133,-70.3252,-43.317068,7.3409334,0.0,-0.0
2019-03-27 13:00:00,109.11268,-67.402,-47.478553,5.7678762,0.0,-0.0
2019-03-27 14:00:00,113.41368,-65.434,-50.181963,2.20228,0.0,-0.0
2019-03-27 15:00:00,113.64687,-62.73159999999999,-53.22242,2.3071505,0.0,-0.0
2019-03-27 16:00:00,111.54199,-59.9268,-52.454157,0.83896381,0.0,-0.0
2019-03-27 17:00:00,106.59448,-59.732800000000005,-47.176291,0.31461143,0.0,-0.0
2019-03-27 18:00:00,109.93245,-61.715999999999994,-48.216454,0.0,0.0,-0.0
2019-03-27 19:00:00,114.1523,-64.0836,-50.068703,0.0,0.0,-0.0
2019-03-27 20:00:00,109.86011,-57.494800000000005,-52.365308,0.0,0.0,-0.0
2019-03-27 21:00:00,102.14984,-49.5984,-52.551438,0.0,0.0,-0.0
2019-03-27 22:00:00,97.620886,-44.9884,-52.632486,0.0,0.0,-0.0
2019-03-27 23:00:00,88.197578,-37.12,-51.077578,0.0,0.0,-0.0
2019-03-28 00:00:00,81.153384,-30.561999999999998,-50.591384,0.0,0.0,-0.0
2019-03-28 01:00:00,73.94867,-27.0,-46.94867,0.0,0.0,-0.0
2019-03-28 02:00:00,71.725146,-24.52,-47.205146,0.0,0.0,-0.0
2019-03-28 03:00:00,70.744995,-24.6,-46.144995,0.0,0.0,-0.0
2019-03-28 04:00:00,74.607351,-25.119999999999997,-49.487351,0.0,0.0,-0.0
2019-03-28 05:00:00,77.308992,-25.68,-51.733863,0.10487048,0.0,-0.0
2019-03-28 06:00:00,82.215647,-25.3732,-58.205763,1.3633162,0.0,-0.0
2019-03-28 07:00:00,84.17251,-31.319999999999997,-57.936427,5.0839175,0.0,-0.0
2019-03-28 08:00:00,84.990387,-38.0,-54.796013,7.8056259,0.0,-0.0
2019-03-28 09:00:00,78.150058,-43.8212,-45.876233,11.547375,0.0,-0.0
2019-03-28 10:00:00,55.917553,-46.0028,-35.743772,25.82902,0.0,-0.0
2019-03-28 11:00:00,32.247085,-46.7052,-23.934407,38.392522,0.0,-0.0
2019-03-28 12:00:00,41.486442,-44.9024,-32.89685,36.312808,0.0,-0.0
2019-03-28 13:00:00,42.823407,-43.528800000000004,-30.304938,31.01033,0.0,-0.0
2019-03-28 14:00:00,55.789714,-41.116,-34.85053,20.176816,0.0,-0.0
2019-03-28 15:00:00,81.039541,-41.3288,-45.733318,6.0225767,0.0,-0.0
2019-03-28 16:00:00,85.863028,-40.0904,-47.765167,1.9925391,0.0,-0.0
2019-03-28 17:00:00,89.857123,-41.628,-48.72668,0.4975574,0.0,-0.0
2019-03-28 18:00:00,102.72692,-46.693599999999996,-56.033319,0.0,0.0,-0.0
2019-03-28 19:00:00,105.6963,-50.15919999999999,-55.537103,0.0,0.0,-0.0
2019-03-28 20:00:00,103.37842,-42.971199999999996,-60.407222,0.0,0.0,-0.0
2019-03-28 21:00:00,92.706724,-37.12,-55.586724,0.0,0.0,-0.0
2019-03-28 22:00:00,82.791438,-34.56,-48.231438,0.0,0.0,-0.0
2019-03-28 23:00:00,64.546335,-27.41,-37.136335,0.0,0.0,-0.0
2019-03-29 00:00:00,57.071957,-21.2,-35.871957,0.0,0.0,-0.0
2019-03-29 01:00:00,49.674897,-12.799999999999999,-36.874897,0.0,0.0,-0.0
2019-03-29 02:00:00,53.737254,-14.96,-38.777254,0.0,0.0,-0.0
2019-03-29 03:00:00,58.381665,-14.680000000000001,-43.701665,0.0,0.0,-0.0
2019-03-29 04:00:00,63.557146,-15.560000000000002,-47.997146,0.0,0.0,-0.0
2019-03-29 05:00:00,58.984778,-14.559999999999999,-44.424778,0.0,0.0,-0.0
2019-03-29 06:00:00,70.658178,-16.319999999999997,-55.596624,1.2584457,0.0,-0.0
2019-03-29 07:00:00,76.520701,-21.6,-57.542463,2.6217619,0.0,-0.0
2019-03-29 08:00:00,81.784234,-28.680000000000003,-55.306514,2.20228,0.0,-0.0
2019-03-29 09:00:00,83.005839,-34.12,-52.870917,3.9850781,0.0,-0.0
2019-03-29 10:00:00,85.993613,-41.2996,-50.147278,5.4532648,0.0,-0.0
2019-03-29 11:00:00,82.698121,-42.157199999999996,-48.511078,7.9701562,0.0,-0.0
2019-03-29 12:00:00,79.625619,-37.48,-48.332977,6.1873581,0.0,-0.0
2019-03-29 13:00:00,78.863041,-34.48,-48.787601,4.40456,0.0,-0.0
2019-03-29 14:00:00,81.985461,-33.1564,-52.289787,3.4607257,0.0,-0.0
2019-03-29 15:00:00,78.176634,-31.319999999999997,-49.583266,2.7266324,0.0,-0.0
2019-03-29 16:00:00,78.967964,-31.76,-48.885892,1.6779276,0.0,-0.0
2019-03-29 17:00:00,86.818196,-38.84,-48.397678,0.41948191,0.0,-0.0
2019-03-29 18:00:00,89.810508,-41.0848,-48.725708,0.0,0.0,-0.0
2019-03-29 19:00:00,96.0128,-43.7804,-52.2324,0.0,0.0,-0.0
2019-03-29 20:00:00,95.36973,-42.4724,-52.89733,0.0,0.0,-0.0
2019-03-29 21:00:00,93.59373,-42.417199999999994,-51.17653,0.0,0.0,-0.0
2019-03-29 22:00:00,86.595546,-35.92,-50.675546,0.0,0.0,-0.0
2019-03-29 23:00:00,76.700584,-29.720000000000002,-46.980584,0.0,0.0,-0.0
2019-03-30 00:00:00,73.122551,-28.199999999999996,-44.922551,0.0,0.0,-0.0
2019-03-30 01:00:00,70.254141,-27.160000000000004,-43.094141,0.0,0.0,-0.0
2019-03-30 02:00:00,74.512303,-29.119999999999997,-45.392303,0.0,0.0,-0.0
2019-03-30 03:00:00,78.335178,-31.88,-46.455178,0.0,0.0,-0.0
2019-03-30 04:00:00,85.320346,-38.36000000000001,-46.960346,0.0,0.0,-0.0
2019-03-30 05:00:00,101.11838,-51.641600000000004,-49.581647,0.10487048,0.0,-0.0
2019-03-30 06:00:00,110.72793,-62.790000000000006,-49.406112,1.4681867,0.0,-0.0
2019-03-30 07:00:00,110.29961,-69.2212,-50.861591,9.7831855,0.0,-0.0
2019-03-30 08:00:00,119.08639,-73.0476,-51.215477,5.1766832,0.0,-0.0
2019-03-30 09:00:00,105.56258,-74.9972,-42.837819,12.272443,0.0,-0.0
2019-03-30 10:00:00,116.26905,-77.35960000000001,-43.486449,4.5769954,0.0,-0.0
2019-03-30 11:00:00,105.31751,-77.1008,-38.619488,10.402775,0.0,-0.0
2019-03-30 12:00:00,78.786302,-76.054,-29.685767,26.953465,0.0,-0.0
2019-03-30 13:00:00,88.133161,-75.00999999999999,-31.286361,18.163199,0.0,-0.0
2019-03-30 14:00:00,96.760395,-72.0,-40.390411,15.630016,0.0,-0.0
2019-03-30 15:00:00,100.75152,-68.0664,-45.867265,13.182142,0.0,-0.0
2019-03-30 16:00:00,103.29216,-64.6864,-47.978522,9.3727575,0.0,-0.0
2019-03-30 17:00:00,109.99047,-65.2212,-47.797881,3.0286067,0.0,-0.0
2019-03-30 18:00:00,112.27973,-66.1352,-46.356817,0.21228413,0.0,-0.0
2019-03-30 19:00:00,116.49972,-66.72680000000001,-49.772919,0.0,0.0,-0.0
2019-03-30 20:00:00,112.91576,-61.0744,-51.841362,0.0,0.0,-0.0
2019-03-30 21:00:00,109.58335,-53.004,-56.579351,0.0,0.0,-0.0
2019-03-30 22:00:00,95.258768,-42.784,-52.474768,0.0,0.0,-0.0
2019-03-30 23:00:00,79.429881,-35.16,-44.269881,0.0,0.0,-0.0
2019-03-31 00:00:00,74.747762,-31.722800000000003,-43.024962,0.0,0.0,-0.0
2019-03-31 01:00:00,73.947114,-32.04,-41.907114,0.0,0.0,-0.0
2019-03-31 02:00:00,73.977384,-32.08,-41.897384,0.0,0.0,-0.0
2019-03-31 03:00:00,85.177816,-35.88,-49.297816,0.0,0.0,-0.0
2019-03-31 04:00:00,95.507157,-41.278800000000004,-54.228357,0.0,0.0,-0.0
2019-03-31 05:00:00,111.09844,-52.912,-58.291311,0.10487048,0.0,-0.0
2019-03-31 06:00:00,126.84443,-66.3876,-61.048004,0.59117034,0.0,-0.0
2019-03-31 07:00:00,135.561,-73.9376,-63.511066,1.8876686,0.0,-0.0
2019-03-31 08:00:00,124.50761,-75.602,-60.863253,11.957642,0.0,-0.0
2019-03-31 09:00:00,120.59153,-78.0344,-56.357985,13.80085,0.0,-0.0
2019-03-31 10:00:00,109.40958,-79.5048,-44.541639,14.636854,0.0,-0.0
2019-03-31 11:00:00,106.69417,-78.7864,-41.394621,13.486849,0.0,-0.0
2019-03-31 12:00:00,90.573895,-78.09039999999999,-36.151247,23.667752,0.0,-0.0
2019-03-31 13:00:00,113.20468,-76.1164,-44.121524,7.0332421,0.0,-0.0
2019-03-31 14:00:00,118.13495,-72.04119999999999,-50.917787,4.8240419,0.0,-0.0
2019-03-31 15:00:00,119.12614,-67.12039999999999,-56.200556,4.1948191,0.0,-0.0
2019-03-31 16:00:00,118.01884,-66.2712,-57.238165,5.4905231,0.0,-0.0
2019-03-31 17:00:00,125.40831,-65.8172,-62.341082,2.7499697,0.0,-0.0
2019-03-31 18:00:00,134.62884,-68.1612,-66.67738,0.20974095,0.0,-0.0
2019-03-31 19:00:00,131.18841,-69.63600000000001,-61.552411,0.0,0.0,-0.0
2019-03-31 20:00:00,122.64999,-64.3116,-58.338389,0.0,0.0,-0.0
2019-03-31 21:00:00,116.74582,-56.968399999999995,-59.777416,0.0,0.0,-0.0
2019-03-31 22:00:00,100.84307,-47.871599999999994,-52.97147,0.0,0.0,-0.0
2019-03-31 23:00:00,88.340108,-39.599999999999994,-48.740108,0.0,0.0,-0.0
2019-04-01 00:00:00,84.460541,-35.3904,-49.070141,0.0,0.0,-0.0
2019-04-01 01:00:00,82.202508,-34.239999999999995,-47.962508,0.0,0.0,-0.0
2019-04-01 02:00:00,89.593859,-34.84,-54.753859,0.0,0.0,-0.0
2019-04-01 03:00:00,96.893578,-36.693599999999996,-60.199978,0.0,0.0,-0.0
2019-04-01 04:00:00,98.878054,-42.982800000000005,-55.895254,0.0,0.0,-0.0
2019-04-01 05:00:00,109.4705,-53.516000000000005,-56.061917,0.10741365,0.0,-0.0
2019-04-01 06:00:00,120.77072,-63.0908,-58.833497,1.1535752,0.0,-0.0
2019-04-01 07:00:00,127.20707,-69.46319999999999,-60.680246,2.9363734,0.0,-0.0
2019-04-01 08:00:00,130.45442,-74.24560000000001,-61.589414,5.3805959,0.0,-0.0
2019-04-01 09:00:00,123.6973,-76.5988,-61.363967,14.265467,0.0,-0.0
2019-04-01 10:00:00,115.78465,-79.4608,-55.698746,19.374899,0.0,-0.0
2019-04-01 11:00:00,99.907463,-77.59360000000001,-47.197,24.883137,0.0,-0.0
2019-04-01 12:00:00,108.49525,-74.484,-44.445544,10.43429,0.0,-0.0
2019-04-01 13:00:00,92.571133,-74.334,-38.518975,20.281842,0.0,-0.0
2019-04-01 14:00:00,112.68004,-72.012,-44.682164,4.0141215,0.0,-0.0
2019-04-01 15:00:00,117.6391,-69.23119999999999,-53.061818,4.6539153,0.0,-0.0
2019-04-01 16:00:00,108.93668,-66.3976,-46.442244,3.9031671,0.0,-0.0
2019-04-01 17:00:00,110.05817,-64.59280000000001,-47.143297,1.6779276,0.0,-0.0
2019-04-01 18:00:00,113.41686,-64.9452,-48.471665,0.0,0.0,-0.0
2019-04-01 19:00:00,117.00411,-64.1852,-52.818908,0.0,0.0,-0.0
2019-04-01 20:00:00,116.80164,-56.12519999999999,-60.676443,0.0,0.0,-0.0
2019-04-01 21:00:00,111.776,-51.3176,-60.4584,0.0,0.0,-0.0
2019-04-01 22:00:00,100.80614,-42.321999999999996,-58.484141,0.0,0.0,-0.0
2019-04-01 23:00:00,85.950314,-31.4,-54.550314,0.0,0.0,-0.0
2019-04-02 00:00:00,84.215697,-31.4,-52.815697,0.0,0.0,-0.0
2019-04-02 01:00:00,81.044973,-29.96,-51.084973,0.0,0.0,-0.0
2019-04-02 02:00:00,83.413665,-30.7984,-52.615265,0.0,0.0,-0.0
2019-04-02 03:00:00,87.370335,-32.36,-55.010335,0.0,0.0,-0.0
2019-04-02 04:00:00,96.962595,-38.160000000000004,-58.802595,0.0,0.0,-0.0
2019-04-02 05:00:00,112.56348,-49.8064,-62.861949,0.10487048,0.0,-0.0
2019-04-02 06:00:00,123.82873,-59.14119999999999,-65.736239,1.0487048,0.0,-0.0
2019-04-02 07:00:00,128.57387,-64.58,-66.301025,2.3071505,0.0,-0.0
2019-04-02 08:00:00,127.44053,-67.75160000000001,-63.254525,3.5655962,0.0,-0.0
2019-04-02 09:00:00,118.52921,-70.65599999999999,-52.658729,4.7855212,0.0,-0.0
2019-04-02 10:00:00,115.02584,-72.04639999999999,-47.069385,4.0899486,0.0,-0.0
2019-04-02 11:00:00,94.177351,-70.842,-39.188715,15.853364,0.0,-0.0
2019-04-02 12:00:00,84.953282,-69.15960000000001,-36.238698,20.445015,0.0,-0.0
2019-04-02 13:00:00,83.708998,-67.52080000000001,-35.422859,19.234661,0.0,-0.0
2019-04-02 14:00:00,78.727473,-65.442,-35.875206,22.589733,0.0,-0.0
2019-04-02 15:00:00,87.533171,-63.1808,-37.400841,13.04847,0.0,-0.0
2019-04-02 16:00:00,91.228712,-59.57040000000001,-39.967204,8.308892,0.0,-0.0
2019-04-02 17:00:00,99.89907,-58.61,-43.509363,2.2202927,0.0,-0.0
2019-04-02 18:00:00,103.0294,-57.5736,-45.665542,0.20974095,0.0,-0.0
2019-04-02 19:00:00,104.14884,-55.906800000000004,-48.242043,0.0,0.0,-0.0
2019-04-02 20:00:00,108.71914,-50.4868,-58.232335,0.0,0.0,-0.0
2019-04-02 21:00:00,104.1565,-45.832800000000006,-58.323697,0.0,0.0,-0.0
2019-04-02 22:00:00,92.318184,-38.44,-53.878184,0.0,0.0,-0.0
2019-04-02 23:00:00,83.144735,-31.360000000000003,-51.784735,0.0,0.0,-0.0
2019-04-03 00:00:00,71.594854,-26.639999999999997,-44.954854,0.0,0.0,-0.0
2019-04-03 01:00:00,69.115373,-24.279999999999998,-44.835373,0.0,0.0,-0.0
2019-04-03 02:00:00,70.106638,-22.840000000000003,-47.266638,0.0,0.0,-0.0
2019-04-03 03:00:00,72.399914,-23.119999999999997,-49.279914,0.0,0.0,-0.0
2019-04-03 04:00:00,73.903481,-21.44,-52.463481,0.0,0.0,-0.0
2019-04-03 05:00:00,77.846914,-17.880000000000003,-60.176655,0.20974095,0.0,-0.0
2019-04-03 06:00:00,82.872771,-19.28,-65.638574,2.0458036,0.0,-0.0
2019-04-03 07:00:00,83.005402,-25.48,-65.91528,8.3898783,0.0,-0.0
2019-04-03 08:00:00,78.134706,-31.76,-56.400673,10.025967,0.0,-0.0
2019-04-03 09:00:00,74.459673,-36.96,-49.452461,11.952788,0.0,-0.0
2019-04-03 10:00:00,78.075432,-41.2524,-49.24653,12.423498,0.0,-0.0
2019-04-03 11:00:00,81.976826,-39.32,-51.570816,8.9139905,0.0,-0.0
2019-04-03 12:00:00,53.423232,-34.89919999999999,-41.19029,22.666258,0.0,-0.0
2019-04-03 13:00:00,42.392241,-31.2,-37.675881,26.48364,0.0,-0.0
2019-04-03 14:00:00,56.88654,-28.439999999999998,-42.601309,14.154769,0.0,-0.0
2019-04-03 15:00:00,64.510405,-26.880000000000003,-45.382926,7.7525206,0.0,-0.0
2019-04-03 16:00:00,64.497093,-28.199999999999996,-44.272567,7.9754741,0.0,-0.0
2019-04-03 17:00:00,71.393769,-30.12,-45.440938,4.167169,0.0,-0.0
2019-04-03 18:00:00,76.26639,-31.120000000000005,-45.463545,0.31715461,0.0,-0.0
2019-04-03 19:00:00,84.63187,-34.2416,-50.39027,0.0,0.0,-0.0
2019-04-03 20:00:00,87.38413,-31.919999999999995,-55.46413,0.0,0.0,-0.0
2019-04-03 21:00:00,91.965708,-30.639999999999997,-61.325708,0.0,0.0,-0.0
2019-04-03 22:00:00,84.743351,-25.68,-59.063351,0.0,0.0,-0.0
2019-04-03 23:00:00,73.369816,-19.359599999999997,-54.010216,0.0,0.0,-0.0
2019-04-04 00:00:00,67.251676,-15.4,-51.851676,0.0,0.0,-0.0
2019-04-04 01:00:00,64.743827,-13.92,-50.823827,0.0,0.0,-0.0
2019-04-04 02:00:00,63.612714,-13.799999999999999,-49.812714,0.0,0.0,-0.0
2019-04-04 03:00:00,69.48173,-14.680000000000001,-54.80173,0.0,0.0,-0.0
2019-04-04 04:00:00,75.653449,-15.959999999999997,-59.693449,0.0,0.0,-0.0
2019-04-04 05:00:00,77.271638,-17.0,-60.903404,0.63176604,0.0,-0.0
2019-04-04 06:00:00,76.539862,-19.799999999999997,-62.520424,5.7805619,0.0,-0.0
2019-04-04 07:00:00,81.468077,-26.400000000000002,-62.836626,7.7685498,0.0,-0.0
2019-04-04 08:00:00,63.169952,-32.08,-50.541141,19.451189,0.0,-0.0
2019-04-04 09:00:00,37.032413,-35.760000000000005,-34.647845,33.375432,0.0,-0.0
2019-04-04 10:00:00,34.442429,-39.52,-28.702979,33.780549,0.0,-0.0
2019-04-04 11:00:00,44.554524,-39.72,-29.462869,24.628346,0.0,-0.0
2019-04-04 12:00:00,39.956234,-36.56,-28.355279,24.959044,0.0,-0.0
2019-04-04 13:00:00,40.660618,-33.08,-29.961673,22.381055,0.0,-0.0
2019-04-04 14:00:00,58.419935,-32.489599999999996,-35.574765,9.6444302,0.0,-0.0
2019-04-04 15:00:00,57.524035,-31.360000000000003,-35.352012,9.1879771,0.0,-0.0
2019-04-04 16:00:00,55.447021,-33.519999999999996,-33.711565,11.784544,0.0,-0.0
2019-04-04 17:00:00,72.680804,-35.16,-38.359767,0.83896381,0.0,-0.0
2019-04-04 18:00:00,77.693574,-33.72,-44.183315,0.20974095,0.0,-0.0
2019-04-04 19:00:00,78.128259,-33.44,-44.688259,0.0,0.0,-0.0
2019-04-04 20:00:00,80.381319,-29.999999999999996,-50.381319,0.0,0.0,-0.0
2019-04-04 21:00:00,78.309146,-27.719999999999995,-50.589146,0.0,0.0,-0.0
2019-04-04 22:00:00,78.431784,-22.840000000000003,-55.591784,0.0,0.0,-0.0
2019-04-04 23:00:00,66.983654,-17.338,-49.645654,0.0,0.0,-0.0
2019-04-05 00:00:00,63.312303,-14.319999999999999,-48.992303,0.0,0.0,-0.0
2019-04-05 01:00:00,62.327178,-12.559999999999999,-49.767178,0.0,0.0,-0.0
2019-04-05 02:00:00,61.405276,-11.799999999999999,-49.605276,0.0,0.0,-0.0
2019-04-05 03:00:00,64.634249,-12.4,-52.234249,0.0,0.0,-0.0
2019-04-05 04:00:00,68.312303,-11.76,-56.552303,0.0,0.0,-0.0
2019-04-05 05:00:00,68.648874,-9.6,-59.368572,0.31969778,0.0,-0.0
2019-04-05 06:00:00,64.368826,-11.7704,-58.517488,5.9190627,0.0,-0.0
2019-04-05 07:00:00,65.562931,-18.799999999999997,-61.63487,14.87194,0.0,-0.0
2019-04-05 08:00:00,49.61651,-23.88,-50.328237,24.591727,0.0,-0.0
2019-04-05 09:00:00,31.788628,-27.400000000000006,-37.249216,32.860588,0.0,-0.0
2019-04-05 10:00:00,18.037806,-32.28,-24.269842,38.512036,0.0,-0.0
2019-04-05 11:00:00,13.681765,-30.12,-23.249623,39.687857,0.0,-0.0
2019-04-05 12:00:00,36.712816,-23.96,-32.824847,20.072031,0.0,-0.0
2019-04-05 13:00:00,43.565167,-21.64,-36.217787,14.292621,0.0,-0.0
2019-04-05 14:00:00,36.745796,-19.439999999999998,-35.204405,17.898609,0.0,-0.0
2019-04-05 15:00:00,44.850876,-17.880000000000003,-37.645677,10.674801,0.0,-0.0
2019-04-05 16:00:00,47.747898,-18.28,-38.327766,8.8598682,0.0,-0.0
2019-04-05 17:00:00,56.453203,-21.319999999999997,-39.512427,4.3792241,0.0,-0.0
2019-04-05 18:00:00,65.066171,-23.199999999999996,-42.185869,0.31969778,0.0,-0.0
2019-04-05 19:00:00,74.656389,-26.56,-48.096389,0.0,0.0,-0.0
