,Waermebedarf,Solarthermie,Waermepumpe_th,BHKW_th,Waermespeicher_in,Waermeueberschuss,Waermespeicher_out,Waermebezug
2019-10-17 15:00:00,-209.0106,56.327225,2.257507,44.410384,-0.0,-0.0,106.01548,0.0
2019-10-17 16:00:00,-218.6352,18.775742,115.42657,84.432884,-0.0,-0.0,0.0,0.0
2019-10-17 17:00:00,-217.0314,1.8775742,122.37076,92.783067,-0.0,-0.0,0.0,0.0
2019-10-17 18:00:00,-220.23899999999998,0.0,126.34429,93.894714,-0.0,-0.0,0.0,0.0
2019-10-17 19:00:00,-218.6352,0.0,131.14965,87.485546,-0.0,-0.0,0.0,0.0
2019-10-17 20:00:00,-217.0314,0.0,134.37457,82.656827,-0.0,-0.0,0.0,0.0
2019-10-17 21:00:00,-207.405,0.0,129.16703,78.237973,-0.0,-0.0,0.0,0.0
2019-10-17 22:00:00,-199.3842,0.0,127.66048,71.723724,-0.0,-0.0,0.0,0.0
2019-10-17 23:00:00,-183.3408,0.0,120.66169,62.679114,-0.0,-0.0,0.0,0.0
2019-10-18 00:00:00,-173.7162,0.0,117.29442,56.421778,-0.0,-0.0,0.0,0.0
2019-10-18 01:00:00,-167.29919999999998,0.0,114.48156,52.817643,-0.0,-0.0,0.0,0.0
2019-10-18 02:00:00,-157.67280000000002,0.0,107.63942,50.033384,-0.0,-0.0,0.0,0.0
2019-10-18 03:00:00,-157.67280000000002,0.0,106.85617,50.816627,-0.0,-0.0,0.0,0.0
2019-10-18 04:00:00,-164.0898,0.0,111.74634,52.343465,-0.0,-0.0,0.0,0.0
2019-10-18 05:00:00,-164.0898,0.0,111.78039,52.309411,-0.0,-0.0,0.0,0.0
2019-10-18 06:00:00,-188.154,0.0,127.02843,61.125568,-0.0,-0.0,0.0,0.0
2019-10-18 07:00:00,-202.5918,15.020593,121.91271,65.658497,-0.0,-0.0,0.0,0.0
2019-10-18 08:00:00,-202.5918,46.939354,92.645289,63.007157,-0.0,-0.0,0.0,0.0
2019-10-18 09:00:00,-213.822,84.490838,68.988994,60.342169,-0.0,-0.0,0.0,0.0
2019-10-18 10:00:00,-220.23899999999998,139.23185,28.954714,52.052434,-0.0,-0.0,0.0,0.0
2019-10-18 11:00:00,-220.23899999999998,249.41751,0.0,39.388132,-68.566646,-0.0,0.0,0.0
2019-10-18 12:00:00,-221.84459999999999,293.63452,0.0,33.636964,-105.42689,-0.0,0.0,0.0
2019-10-18 13:00:00,-223.44839999999996,293.2032,0.0,30.668907,-100.42371,-0.0,0.0,0.0
2019-10-18 14:00:00,-221.84459999999999,131.68941,0.0,33.228425,-0.0,-0.0,56.926767,0.0
2019-10-18 15:00:00,-218.6352,73.901363,0.0,34.60056,-0.0,-0.0,110.13328,0.0
2019-10-18 16:00:00,-217.0314,24.056225,53.05887,56.439797,-0.0,-0.0,83.476508,0.0
2019-10-18 17:00:00,-215.4276,0.0,127.09007,88.33753,-0.0,-0.0,0.0,0.0
2019-10-18 18:00:00,-220.23899999999998,0.0,129.49395,90.745054,-0.0,-0.0,0.0,0.0
2019-10-18 19:00:00,-221.84459999999999,0.0,134.83192,87.012681,-0.0,-0.0,0.0,0.0
2019-10-18 20:00:00,-215.4276,0.0,133.19494,82.232659,-0.0,-0.0,0.0,0.0
2019-10-18 21:00:00,-207.405,0.0,127.94108,79.463919,-0.0,-0.0,0.0,0.0
2019-10-18 22:00:00,-186.5502,0.0,117.06285,69.487346,-0.0,-0.0,0.0,0.0
2019-10-18 23:00:00,-173.7162,0.0,112.0501,61.666103,-0.0,-0.0,0.0,0.0
2019-10-19 00:00:00,-165.6936,0.0,108.9757,56.717903,-0.0,-0.0,0.0,0.0
2019-10-19 01:00:00,-159.2766,0.0,105.14121,54.135389,-0.0,-0.0,0.0,0.0
2019-10-19 02:00:00,-159.2766,0.0,104.05148,55.225119,-0.0,-0.0,0.0,0.0
2019-10-19 03:00:00,-164.0898,0.0,104.7312,59.3586,-0.0,-0.0,0.0,0.0
2019-10-19 04:00:00,-178.52939999999998,0.0,108.98387,69.54553,-0.0,-0.0,0.0,0.0
2019-10-19 05:00:00,-204.1974,0.0,113.74837,90.449027,-0.0,-0.0,0.0,0.0
2019-10-19 06:00:00,-223.44839999999996,0.0,116.50437,106.94403,-0.0,-0.0,0.0,0.0
2019-10-19 07:00:00,-228.26160000000004,3.7551483,113.07935,111.4271,-0.0,-0.0,0.0,0.0
2019-10-19 08:00:00,-234.67860000000002,9.3878708,113.17917,112.11156,-0.0,-0.0,0.0,0.0
2019-10-19 09:00:00,-231.4692,15.644413,104.33117,111.49362,-0.0,-0.0,0.0,0.0
2019-10-19 10:00:00,-228.26160000000004,22.53089,95.174768,110.55594,-0.0,-0.0,0.0,0.0
2019-10-19 11:00:00,-200.988,26.286038,73.159642,101.54232,-0.0,-0.0,0.0,0.0
2019-10-19 12:00:00,-204.1974,48.816928,60.202232,95.17824,-0.0,-0.0,0.0,0.0
2019-10-19 13:00:00,-213.822,131.59662,7.658745,74.566635,-0.0,-0.0,0.0,0.0
2019-10-19 14:00:00,-213.822,80.865931,47.211085,85.744985,-0.0,-0.0,0.0,0.0
2019-10-19 15:00:00,-209.0106,20.653316,90.999501,97.357784,-0.0,-0.0,0.0,0.0
2019-10-19 16:00:00,-221.84459999999999,18.775742,101.75591,101.31294,-0.0,-0.0,0.0,0.0
2019-10-19 17:00:00,-200.988,0.0,96.575254,104.41275,-0.0,-0.0,0.0,0.0
2019-10-19 18:00:00,-212.2182,0.0,103.80016,108.41804,-0.0,-0.0,0.0,0.0
2019-10-19 19:00:00,-231.4692,0.0,124.53568,106.93352,-0.0,-0.0,0.0,0.0
2019-10-19 20:00:00,-228.26160000000004,0.0,127.88932,100.37228,-0.0,-0.0,0.0,0.0
2019-10-19 21:00:00,-218.6352,0.0,125.59782,93.037378,-0.0,-0.0,0.0,0.0
2019-10-19 22:00:00,-200.988,0.0,119.81578,81.172216,-0.0,-0.0,0.0,0.0
2019-10-19 23:00:00,-184.9464,0.0,113.90809,71.038314,-0.0,-0.0,0.0,0.0
2019-10-20 00:00:00,-168.903,0.0,105.34281,63.560189,-0.0,-0.0,0.0,0.0
2019-10-20 01:00:00,-167.29919999999998,0.0,105.35507,61.94413,-0.0,-0.0,0.0,0.0
2019-10-20 02:00:00,-160.8822,0.0,99.545449,61.336751,-0.0,-0.0,0.0,0.0
2019-10-20 03:00:00,-170.5068,0.0,104.34298,66.163816,-0.0,-0.0,0.0,0.0
2019-10-20 04:00:00,-180.1332,0.0,105.9408,74.1924,-0.0,-0.0,0.0,0.0
2019-10-20 05:00:00,-191.36339999999998,0.0,101.68438,89.679016,-0.0,-0.0,0.0,0.0
2019-10-20 06:00:00,-215.4276,0.0,109.12519,106.30241,-0.0,-0.0,0.0,0.0
2019-10-20 07:00:00,-225.0522,11.914333,104.29031,108.84756,-0.0,-0.0,0.0,0.0
2019-10-20 08:00:00,-236.2824,20.653316,105.72481,109.90427,-0.0,-0.0,0.0,0.0
2019-10-20 09:00:00,-252.3258,41.306632,100.57644,110.44273,-0.0,-0.0,0.0,0.0
2019-10-20 10:00:00,-228.26160000000004,41.306632,81.12919,105.82578,-0.0,-0.0,0.0,0.0
2019-10-20 11:00:00,-218.6352,69.470244,53.972981,95.191975,-0.0,-0.0,0.0,0.0
2019-10-20 12:00:00,-217.0314,163.56743,0.0,74.525942,-21.061971,-0.0,0.0,0.0
2019-10-20 13:00:00,-212.2182,108.99113,7.5033652,75.293592,-0.0,-0.0,20.430112,0.0
2019-10-20 14:00:00,-196.1748,28.163612,72.629661,95.381527,-0.0,-0.0,0.0,0.0
2019-10-20 15:00:00,-183.3408,16.898167,73.041637,93.400996,-0.0,-0.0,0.0,0.0
2019-10-20 16:00:00,-202.5918,9.3878708,93.687649,99.51628,-0.0,-0.0,0.0,0.0
2019-10-20 17:00:00,-215.4276,0.0,106.54219,108.88541,-0.0,-0.0,0.0,0.0
2019-10-20 18:00:00,-231.4692,0.0,117.86891,113.60029,-0.0,-0.0,0.0,0.0
2019-10-20 19:00:00,-225.0522,0.0,119.12891,105.92329,-0.0,-0.0,0.0,0.0
2019-10-20 20:00:00,-231.4692,0.0,129.76059,101.70861,-0.0,-0.0,0.0,0.0
2019-10-20 21:00:00,-217.0314,0.0,124.40252,92.628876,-0.0,-0.0,0.0,0.0
2019-10-20 22:00:00,-207.405,0.0,124.26324,83.141757,-0.0,-0.0,0.0,0.0
2019-10-20 23:00:00,-196.1748,0.0,121.72417,74.450627,-0.0,-0.0,0.0,0.0
2019-10-21 00:00:00,-178.52939999999998,0.0,111.81036,66.719043,-0.0,-0.0,0.0,0.0
2019-10-21 01:00:00,-162.486,0.0,100.92941,61.556595,-0.0,-0.0,0.0,0.0
2019-10-21 02:00:00,-164.0898,0.0,101.3939,62.695897,-0.0,-0.0,0.0,0.0
2019-10-21 03:00:00,-176.9238,0.0,108.21152,68.712276,-0.0,-0.0,0.0,0.0
2019-10-21 04:00:00,-180.1332,0.0,105.4981,74.635103,-0.0,-0.0,0.0,0.0
2019-10-21 05:00:00,-186.5502,0.0,97.352708,89.197492,-0.0,-0.0,0.0,0.0
2019-10-21 06:00:00,-205.8012,0.0,101.62717,104.17403,-0.0,-0.0,0.0,0.0
2019-10-21 07:00:00,-233.0748,11.265445,110.74046,111.0689,-0.0,-0.0,0.0,0.0
2019-10-21 08:00:00,-260.3466,30.041187,117.03775,113.26766,-0.0,-0.0,0.0,0.0
2019-10-21 09:00:00,-242.6994,193.61766,0.0,74.374346,-25.292606,-0.0,0.0,0.0
2019-10-21 10:00:00,-220.23899999999998,216.65129,0.0,75.710117,-72.122407,-0.0,0.0,0.0
2019-10-21 11:00:00,-217.0314,178.84014,0.0,73.959379,-35.768124,-0.0,0.0,0.0
2019-10-21 12:00:00,-210.6144,283.6907,0.0,70.506076,-143.58237,-0.0,0.0,0.0
2019-10-21 13:00:00,-209.0106,217.01706,0.0,69.399145,-77.405606,-0.0,0.0,0.0
2019-10-21 14:00:00,-204.1974,159.08507,0.0,69.271181,-24.158854,-0.0,0.0,0.0
2019-10-21 15:00:00,-199.3842,52.572077,0.0,68.33134,-0.0,-0.0,78.480784,0.0
2019-10-21 16:00:00,-205.8012,18.775742,0.0,69.353586,-0.0,-0.0,117.67187,0.0
2019-10-21 17:00:00,-207.405,0.0,0.0,75.681,-0.0,-0.0,131.724,0.0
2019-10-21 18:00:00,-229.86539999999997,0.0,113.66838,114.20176,-0.0,-0.0,1.9952607,0.0
2019-10-21 19:00:00,-229.86539999999997,0.0,120.97907,108.88633,-0.0,-0.0,0.0,0.0
2019-10-21 20:00:00,-212.2182,0.0,113.98539,98.232811,-0.0,-0.0,0.0,0.0
2019-10-21 21:00:00,-213.822,0.0,120.60958,93.212416,-0.0,-0.0,0.0,0.0
2019-10-21 22:00:00,-192.9672,0.0,112.32832,80.638881,-0.0,-0.0,0.0,0.0
2019-10-21 23:00:00,-175.32000000000002,0.0,104.34162,70.978378,-0.0,-0.0,0.0,0.0
2019-10-22 00:00:00,-165.6936,0.0,100.56435,65.129254,-0.0,-0.0,0.0,0.0
2019-10-22 01:00:00,-162.486,0.0,99.559751,62.926249,-0.0,-0.0,0.0,0.0
2019-10-22 02:00:00,-144.8388,0.0,85.000281,59.838519,-0.0,-0.0,0.0,0.0
2019-10-22 03:00:00,-162.486,0.0,96.025622,66.460378,-0.0,-0.0,0.0,0.0
2019-10-22 04:00:00,-170.5068,0.0,95.863524,74.643276,-0.0,-0.0,0.0,0.0
2019-10-22 05:00:00,-181.73700000000002,0.0,90.7956,90.9414,-0.0,-0.0,0.0,0.0
2019-10-22 06:00:00,-202.5918,0.0,96.154686,106.43711,-0.0,-0.0,0.0,0.0
2019-10-22 07:00:00,-217.0314,7.5102967,98.821739,110.69936,-0.0,-0.0,0.0,0.0
2019-10-22 08:00:00,-215.4276,39.429057,74.609983,101.38856,-0.0,-0.0,0.0,0.0
2019-10-22 09:00:00,-220.23899999999998,50.694502,69.075937,100.46856,-0.0,-0.0,0.0,0.0
2019-10-22 10:00:00,-217.0314,118.73614,14.457587,83.837672,-0.0,-0.0,0.0,0.0
2019-10-22 11:00:00,-210.6144,140.81806,0.0,78.301392,-8.5050547,-0.0,0.0,0.0
2019-10-22 12:00:00,-210.6144,108.8993,12.44055,81.024645,-0.0,-0.0,8.2499031,0.0
2019-10-22 13:00:00,-209.0106,67.59267,50.111011,91.306919,-0.0,-0.0,0.0,0.0
2019-10-22 14:00:00,-210.6144,50.694502,65.413083,94.506815,-0.0,-0.0,0.0,0.0
2019-10-22 15:00:00,-176.9238,18.775742,65.668493,92.479565,-0.0,-0.0,0.0,0.0
2019-10-22 16:00:00,-176.9238,3.7551483,75.90901,97.259642,-0.0,-0.0,0.0,0.0
2019-10-22 17:00:00,-196.1748,0.0,90.024616,106.15018,-0.0,-0.0,0.0,0.0
2019-10-22 18:00:00,-207.405,0.0,97.347941,110.05706,-0.0,-0.0,0.0,0.0
2019-10-22 19:00:00,-213.822,0.0,107.95612,105.86588,-0.0,-0.0,0.0,0.0
2019-10-22 20:00:00,-213.822,0.0,114.15566,99.666341,-0.0,-0.0,0.0,0.0
2019-10-22 21:00:00,-194.571,0.0,105.33634,89.234659,-0.0,-0.0,0.0,0.0
2019-10-22 22:00:00,-186.5502,0.0,106.54322,80.006984,-0.0,-0.0,0.0,0.0
2019-10-22 23:00:00,-172.1106,0.0,101.94694,70.163659,-0.0,-0.0,0.0,0.0
2019-10-23 00:00:00,-162.486,0.0,98.171027,64.314973,-0.0,-0.0,0.0,0.0
2019-10-23 01:00:00,-159.2766,0.0,97.138508,62.138092,-0.0,-0.0,0.0,0.0
2019-10-23 02:00:00,-159.2766,0.0,96.184995,63.091605,-0.0,-0.0,0.0,0.0
2019-10-23 03:00:00,-168.903,0.0,101.32443,67.578568,-0.0,-0.0,0.0,0.0
2019-10-23 04:00:00,-170.5068,0.0,97.055416,73.451384,-0.0,-0.0,0.0,0.0
2019-10-23 05:00:00,-176.9238,0.0,89.066335,87.857465,-0.0,-0.0,0.0,0.0
2019-10-23 06:00:00,-200.988,0.0,96.739395,104.24861,-0.0,-0.0,0.0,0.0
2019-10-23 07:00:00,-221.84459999999999,57.204142,67.383002,97.257455,-0.0,-0.0,0.0,0.0
2019-10-23 08:00:00,-189.7578,218.61899,0.0,0.0,-28.86119,-0.0,0.0,0.0
2019-10-23 09:00:00,-196.1748,372.62542,0.0,24.003087,-200.45371,-0.0,0.0,0.0
2019-10-23 10:00:00,-194.571,472.00793,0.0,52.717449,-330.15438,-0.0,0.0,0.0
2019-10-23 11:00:00,-180.1332,422.93834,0.0,56.474369,-299.2795,-0.0,0.0,0.0
2019-10-23 12:00:00,-172.1106,234.03288,0.0,62.897951,-124.82023,-0.0,0.0,0.0
2019-10-23 13:00:00,-167.29919999999998,189.68062,0.0,68.705395,-91.08681,-0.0,0.0,0.0
2019-10-23 14:00:00,-159.2766,180.87245,0.0,65.211369,-86.807217,-0.0,0.0,0.0
2019-10-23 15:00:00,-162.486,72.430583,0.0,63.971553,-0.0,-0.0,26.083865,0.0
2019-10-23 16:00:00,-164.0898,19.983286,0.0,64.397698,-0.0,-0.0,79.708815,0.0
2019-10-23 17:00:00,-167.29919999999998,0.0,0.0,71.27685,-0.0,-0.0,96.02235,0.0
2019-10-23 18:00:00,-194.571,0.0,0.0,72.31005,-0.0,-0.0,122.26095,0.0
2019-10-23 19:00:00,-205.8012,0.0,0.0,63.4959,-0.0,-0.0,142.3053,0.0
2019-10-23 20:00:00,-192.9672,0.0,0.0,55.60425,-0.0,-0.0,137.36295,0.0
2019-10-23 21:00:00,-178.52939999999998,0.0,0.0,49.086,-0.0,-0.0,129.4434,0.0
2019-10-23 22:00:00,-175.32000000000002,0.0,0.0,40.59,-0.0,-0.0,134.73,0.0
2019-10-23 23:00:00,-165.6936,0.0,78.681191,59.220383,-0.0,-0.0,27.792026,0.0
2019-10-24 00:00:00,-160.8822,0.0,100.22653,60.65567,-0.0,-0.0,0.0,0.0
2019-10-24 01:00:00,-154.4652,0.0,97.652043,56.813157,-0.0,-0.0,0.0,0.0
2019-10-24 02:00:00,-160.8822,0.0,102.13356,58.748643,-0.0,-0.0,0.0,0.0
2019-10-24 03:00:00,-156.06900000000002,0.0,98.184649,57.884351,-0.0,-0.0,0.0,0.0
2019-10-24 04:00:00,-154.4652,0.0,96.800692,57.664508,-0.0,-0.0,0.0,0.0
2019-10-24 05:00:00,-162.486,0.0,100.35049,62.135514,-0.0,-0.0,0.0,0.0
2019-10-24 06:00:00,-175.32000000000002,0.0,104.37568,70.944324,-0.0,-0.0,0.0,0.0
2019-10-24 07:00:00,-186.5502,67.245752,57.268625,62.035823,-0.0,-0.0,0.0,0.0
2019-10-24 08:00:00,-202.5918,143.00504,8.755595,50.831163,-0.0,-0.0,0.0,0.0
2019-10-24 09:00:00,-205.8012,248.48936,0.0,49.179039,-91.867194,-0.0,0.0,0.0
2019-10-24 10:00:00,-209.0106,370.31442,0.0,48.602024,-209.90584,-0.0,0.0,0.0
2019-10-24 11:00:00,-200.988,238.50979,0.0,50.039421,-87.561212,-0.0,0.0,0.0
2019-10-24 12:00:00,-194.571,284.32337,0.0,44.142675,-133.89504,-0.0,0.0,0.0
2019-10-24 13:00:00,-183.3408,357.51842,0.0,38.67687,-212.85449,-0.0,0.0,0.0
2019-10-24 14:00:00,-170.5068,143.88014,0.0,41.592578,-14.965913,-0.0,0.0,0.0
2019-10-24 15:00:00,-197.7804,51.521687,0.0,42.74661,-0.0,-0.0,103.5121,0.0
2019-10-24 16:00:00,-192.9672,9.3878708,0.0,45.969543,-0.0,-0.0,137.60979,0.0
2019-10-24 17:00:00,-200.988,0.0,0.0,53.41005,-0.0,-0.0,147.57795,0.0
2019-10-24 18:00:00,-204.1974,0.0,0.0,53.9748,-0.0,-0.0,150.2226,0.0
2019-10-24 19:00:00,-207.405,0.0,51.339484,63.582777,-0.0,-0.0,92.482739,0.0
2019-10-24 20:00:00,-204.1974,0.0,123.30019,80.897205,-0.0,-0.0,0.0,0.0
2019-10-24 21:00:00,-184.9464,0.0,110.97944,73.966962,-0.0,-0.0,0.0,0.0
2019-10-24 22:00:00,-173.7162,0.0,107.79334,65.922859,-0.0,-0.0,0.0,0.0
2019-10-24 23:00:00,-168.903,0.0,109.66768,59.235324,-0.0,-0.0,0.0,0.0
2019-10-25 00:00:00,-164.0898,0.0,109.3285,54.761303,-0.0,-0.0,0.0,0.0
2019-10-25 01:00:00,-148.04639999999998,0.0,99.128627,48.917773,-0.0,-0.0,0.0,0.0
2019-10-25 02:00:00,-144.8388,0.0,97.007741,47.831059,-0.0,-0.0,0.0,0.0
2019-10-25 03:00:00,-146.4426,0.0,98.868454,47.574146,-0.0,-0.0,0.0,0.0
2019-10-25 04:00:00,-146.4426,0.0,98.800346,47.642254,-0.0,-0.0,0.0,0.0
2019-10-25 05:00:00,-164.0898,0.0,112.15498,51.934816,-0.0,-0.0,0.0,0.0
2019-10-25 06:00:00,-168.903,0.0,113.61795,55.285054,-0.0,-0.0,0.0,0.0
2019-10-25 07:00:00,-178.52939999999998,3.7551483,113.82752,60.946734,-0.0,-0.0,0.0,0.0
2019-10-25 08:00:00,-197.7804,22.53089,108.34381,66.905699,-0.0,-0.0,0.0,0.0
2019-10-25 09:00:00,-205.8012,26.286038,107.13401,72.381152,-0.0,-0.0,0.0,0.0
2019-10-25 10:00:00,-199.3842,39.429057,89.433372,70.521771,-0.0,-0.0,0.0,0.0
2019-10-25 11:00:00,-170.5068,41.306632,62.687217,66.512951,-0.0,-0.0,0.0,0.0
2019-10-25 12:00:00,-165.6936,73.225392,37.020672,55.447536,-0.0,-0.0,0.0,0.0
2019-10-25 13:00:00,-162.486,60.372816,47.512946,54.600239,-0.0,-0.0,0.0,0.0
2019-10-25 14:00:00,-160.8822,59.501886,49.533166,51.847148,-0.0,-0.0,0.0,0.0
2019-10-25 15:00:00,-167.29919999999998,61.880216,53.54519,51.873793,-0.0,-0.0,0.0,0.0
2019-10-25 16:00:00,-173.7162,16.898167,90.938404,65.879628,-0.0,-0.0,0.0,0.0
2019-10-25 17:00:00,-189.7578,0.0,108.78057,80.977232,-0.0,-0.0,0.0,0.0
2019-10-25 18:00:00,-207.405,0.0,118.83945,88.565546,-0.0,-0.0,0.0,0.0
2019-10-25 19:00:00,-221.84459999999999,0.0,132.46244,89.382162,-0.0,-0.0,0.0,0.0
2019-10-25 20:00:00,-218.6352,0.0,133.98772,84.647481,-0.0,-0.0,0.0,0.0
2019-10-25 21:00:00,-217.0314,0.0,135.63457,81.396827,-0.0,-0.0,0.0,0.0
2019-10-25 22:00:00,-209.0106,0.0,130.27515,78.735454,-0.0,-0.0,0.0,0.0
2019-10-25 23:00:00,-188.154,0.0,119.77492,68.379081,-0.0,-0.0,0.0,0.0
2019-10-26 00:00:00,-165.6936,0.0,106.8984,58.7952,-0.0,-0.0,0.0,0.0
2019-10-26 01:00:00,-168.903,0.0,111.71092,57.192081,-0.0,-0.0,0.0,0.0
2019-10-26 02:00:00,-189.7578,0.0,128.13996,61.617843,-0.0,-0.0,0.0,0.0
2019-10-26 03:00:00,-204.1974,0.0,145.09479,59.102611,-0.0,-0.0,0.0,0.0
2019-10-26 04:00:00,-217.0314,0.0,143.77349,73.257908,-0.0,-0.0,0.0,0.0
2019-10-26 05:00:00,-247.51260000000002,0.0,159.45062,88.061984,-0.0,-0.0,0.0,0.0
2019-10-26 06:00:00,-132.00480000000002,0.0,56.897514,75.107286,-0.0,-0.0,0.0,0.0
2019-10-26 07:00:00,-260.3466,42.365742,113.73249,104.24837,-0.0,-0.0,0.0,0.0
2019-10-26 08:00:00,-284.4108,198.92346,12.115469,73.371869,-0.0,-0.0,0.0,0.0
2019-10-26 09:00:00,-257.139,262.54669,0.0,0.0,-5.4076925,-0.0,0.0,0.0
2019-10-26 10:00:00,-239.49179999999998,413.52776,0.0,0.0,-174.03596,-0.0,0.0,0.0
2019-10-26 11:00:00,-209.0106,425.17792,0.0,0.0,-216.16732,-0.0,0.0,0.0
2019-10-26 12:00:00,-196.1748,447.30173,0.0,0.0,-251.12693,-0.0,0.0,0.0
2019-10-26 13:00:00,-188.154,400.46766,0.0,57.081708,-269.39537,-0.0,0.0,0.0
2019-10-26 14:00:00,-178.52939999999998,309.83472,0.0,64.940958,-196.24628,-0.0,0.0,0.0
2019-10-26 15:00:00,-184.9464,154.07708,0.0,66.722514,-35.853195,-0.0,0.0,0.0
2019-10-26 16:00:00,-188.154,36.355898,0.0,67.370268,-0.0,-0.0,84.427834,0.0
2019-10-26 17:00:00,-217.0314,0.0,0.0,76.52025,-0.0,-0.0,140.51115,0.0
2019-10-26 18:00:00,-252.3258,0.0,0.0,80.58105,-0.0,-0.0,171.74475,0.0
2019-10-26 19:00:00,-244.30319999999998,0.0,0.0,77.27985,-0.0,-0.0,167.02335,0.0
2019-10-26 20:00:00,-228.26160000000004,0.0,0.0,68.30505,-0.0,-0.0,159.95655,0.0
2019-10-26 21:00:00,-217.0314,0.0,0.0,60.05475,-0.0,-0.0,156.97665,0.0
2019-10-26 22:00:00,-207.405,0.0,75.875835,77.986361,-0.0,-0.0,53.542804,0.0
2019-10-26 23:00:00,-180.1332,0.0,103.19162,76.941584,-0.0,-0.0,0.0,0.0
2019-10-27 00:00:00,-173.7162,0.0,103.53658,70.179616,-0.0,-0.0,0.0,0.0
2019-10-27 01:00:00,-213.822,0.0,136.40692,77.415081,-0.0,-0.0,0.0,0.0
2019-10-27 02:00:00,-172.1106,0.0,106.54424,65.566362,-0.0,-0.0,0.0,0.0
2019-10-27 03:00:00,-156.06900000000002,0.0,93.042486,63.026514,-0.0,-0.0,0.0,0.0
2019-10-27 04:00:00,-221.84459999999999,0.0,140.09429,81.750308,-0.0,-0.0,0.0,0.0
2019-10-27 05:00:00,-225.0522,0.0,136.27343,88.778773,-0.0,-0.0,0.0,0.0
2019-10-27 06:00:00,-242.6994,0.0,137.29845,105.40095,-0.0,-0.0,0.0,0.0
2019-10-27 07:00:00,-252.3258,31.540684,112.57052,108.2146,-0.0,-0.0,0.0,0.0
2019-10-27 08:00:00,-268.3674,60.351447,100.58262,107.43333,-0.0,-0.0,0.0,0.0
2019-10-27 09:00:00,-237.88619999999997,80.735689,62.070432,95.080079,-0.0,-0.0,0.0,0.0
2019-10-27 10:00:00,-183.3408,103.26658,2.8556972,77.218524,-0.0,-0.0,0.0,0.0
2019-10-27 11:00:00,-165.6936,228.85621,0.0,75.665733,-138.82835,-0.0,0.0,0.0
2019-10-27 12:00:00,-184.9464,475.70949,0.0,68.691646,-359.45473,-0.0,0.0,0.0
2019-10-27 13:00:00,-197.7804,405.37372,0.0,68.579224,-276.17255,-0.0,0.0,0.0
2019-10-27 14:00:00,-215.4276,302.47203,0.0,68.401799,-155.44623,-0.0,0.0,0.0
2019-10-27 15:00:00,-209.0106,154.06979,0.0,69.419061,-14.47825,-0.0,0.0,0.0
2019-10-27 16:00:00,-212.2182,25.922077,0.0,70.691405,-0.0,-0.0,115.60472,0.0
2019-10-27 17:00:00,-226.65599999999998,0.0,0.0,79.51995,-0.0,-0.0,147.13605,0.0
2019-10-27 18:00:00,-245.90879999999999,0.0,0.0,82.3671,-0.0,-0.0,163.5417,0.0
2019-10-27 19:00:00,-242.6994,0.0,0.0,78.60375,-0.0,-0.0,164.09565,0.0
2019-10-27 20:00:00,-234.67860000000002,0.0,0.0,69.77475,-0.0,-0.0,164.90385,0.0
2019-10-27 21:00:00,-223.44839999999996,0.0,94.419808,92.424924,-0.0,-0.0,36.603668,0.0
2019-10-27 22:00:00,-199.3842,0.0,109.53929,89.844908,-0.0,-0.0,0.0,0.0
2019-10-27 23:00:00,-199.3842,0.0,117.68264,81.701562,-0.0,-0.0,0.0,0.0
2019-10-28 00:00:00,-202.5918,0.0,125.42244,77.169357,-0.0,-0.0,0.0,0.0
2019-10-28 01:00:00,-180.1332,0.0,111.66188,68.471319,-0.0,-0.0,0.0,0.0
2019-10-28 02:00:00,-162.486,0.0,99.616622,62.869378,-0.0,-0.0,0.0,0.0
2019-10-28 03:00:00,-176.9238,0.0,109.2672,67.6566,-0.0,-0.0,0.0,0.0
2019-10-28 04:00:00,-194.571,0.0,119.45481,75.116189,-0.0,-0.0,0.0,0.0
2019-10-28 05:00:00,-217.0314,0.0,130.69674,86.334665,-0.0,-0.0,0.0,0.0
2019-10-28 06:00:00,-229.86539999999997,0.0,127.56206,102.30334,-0.0,-0.0,0.0,0.0
2019-10-28 07:00:00,-271.5768,19.556278,136.07063,115.94989,-0.0,-0.0,0.0,0.0
2019-10-28 08:00:00,-236.2824,22.53089,104.22021,109.5313,-0.0,-0.0,0.0,0.0
2019-10-28 09:00:00,-234.67860000000002,45.06178,85.323427,104.29339,-0.0,-0.0,0.0,0.0
2019-10-28 10:00:00,-181.73700000000002,65.715096,27.993344,88.02856,-0.0,-0.0,0.0,0.0
2019-10-28 11:00:00,-180.1332,75.102967,17.94349,87.086743,-0.0,-0.0,0.0,0.0
2019-10-28 12:00:00,-188.154,73.225392,27.271677,87.65693,-0.0,-0.0,0.0,0.0
2019-10-28 13:00:00,-199.3842,67.59267,41.576043,90.215487,-0.0,-0.0,0.0,0.0
2019-10-28 14:00:00,-204.1974,48.816928,60.666729,94.713743,-0.0,-0.0,0.0,0.0
2019-10-28 15:00:00,-202.5918,49.421512,59.950081,93.220206,-0.0,-0.0,0.0,0.0
2019-10-28 16:00:00,-209.0106,19.308548,87.813112,101.88894,-0.0,-0.0,0.0,0.0
2019-10-28 17:00:00,-212.2182,0.0,98.57627,113.64193,-0.0,-0.0,0.0,0.0
2019-10-28 18:00:00,-253.92960000000002,0.0,128.68721,125.24239,-0.0,-0.0,0.0,0.0
